document_id,case_id,source_id,document_page_url,download_url,local_file_path
doc_ah_luan_chengtou_2026_scp3_001,expand_ah_luan_chengtou,src_ah_luan_chengtou_001,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811629.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260622543466185907.pdf&DownName=%E5%85%AD%E5%AE%89%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%B8%89%E6%9C%9F%E8%B6%85%E7%9F%AD%E6%9C%9F%E8%9E%8D%E8%B5%84%E5%88%B8%E5%8B%9F%E9%9B%86%E8%AF%B4%E6%98%8E%E4%B9%A6.pdf,data/raw/expand_ah_luan_chengtou/doc_ah_luan_chengtou_2026_scp3_001.pdf
doc_ah_luan_chengtou_2026_scp3_007,expand_ah_luan_chengtou,src_ah_luan_chengtou_001,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811629.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260622543473814382.pdf&DownName=%E5%85%AD%E5%AE%89%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%B8%89%E6%9C%9F%E8%B6%85%E7%9F%AD%E6%9C%9F%E8%9E%8D%E8%B5%84%E5%88%B8%E6%B3%95%E5%BE%8B%E6%84%8F%E8%A7%81%E4%B9%A6.pdf,data/raw/expand_ah_luan_chengtou/doc_ah_luan_chengtou_2026_scp3_007.pdf
doc_ah_suzhou_chengtou_2026_mtn3_002,expand_ah_suzhou_chengtou,src_ah_suzhou_chengtou_001,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808730.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260617561421735800.pdf&DownName=%E5%AE%BF%E5%B7%9E%E5%B8%82%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E9%9B%86%E5%9B%A2%28%E6%8E%A7%E8%82%A1%29%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82025%E5%B9%B4%E5%BA%A6%E5%AE%A1%E8%AE%A1%E6%8A%A5%E5%91%8A.pdf,data/raw/expand_ah_suzhou_chengtou/doc_ah_suzhou_chengtou_2026_mtn3_002.pdf
doc_ah_suzhou_chengtou_2026_mtn3_005,expand_ah_suzhou_chengtou,src_ah_suzhou_chengtou_001,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808730.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260617561422625390.pdf&DownName=%E5%AE%BF%E5%B7%9E%E5%B8%82%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E9%9B%86%E5%9B%A2%28%E6%8E%A7%E8%82%A1%29%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%B8%89%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E5%8B%9F%E9%9B%86%E8%AF%B4%E6%98%8E%E4%B9%A6.pdf,data/raw/expand_ah_suzhou_chengtou/doc_ah_suzhou_chengtou_2026_mtn3_005.pdf
doc_ah_suzhou_chengtou_2026_mtn3_007,expand_ah_suzhou_chengtou,src_ah_suzhou_chengtou_001,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260617_1808730.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260617561425133092.pdf&DownName=%E5%AE%BF%E5%B7%9E%E5%B8%82%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E9%9B%86%E5%9B%A2%28%E6%8E%A7%E8%82%A1%29%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82024%E5%B9%B4%E5%BA%A6%E5%AE%A1%E8%AE%A1%E6%8A%A5%E5%91%8A.pdf,data/raw/expand_ah_suzhou_chengtou/doc_ah_suzhou_chengtou_2026_mtn3_007.pdf
doc_exp10_20260704_0013_001,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580330221590.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%8C%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E7%9A%84%E5%A2%83%E5%A4%96%E5%AE%A1%E8%AE%A1%E5%B8%88%E5%90%8C%E6%84%8F%E5%87%BD.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_001.pdf
doc_exp10_20260704_0013_002,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580330484810.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%8C%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E7%9A%84%E5%A2%83%E5%A4%96%E5%BE%8B%E5%B8%88%E6%B3%95%E5%BE%8B%E6%84%8F%E8%A7%81%E4%B9%A6%28%E4%B8%AD%E6%96%87%E7%BF%BB%E8%AF%91%29.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_002.pdf
doc_exp10_20260704_0013_003,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580331513753.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%8C%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E5%8F%91%E8%A1%8C%E6%96%B9%E6%A1%88%E5%8F%8A%E6%89%BF%E8%AF%BA%E5%87%BD.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_003.pdf
doc_exp10_20260704_0013_004,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580331857701.pdf&DownName=%E5%8C%97%E4%BA%AC%E5%B8%82%E5%90%9B%E5%90%88%E5%BE%8B%E5%B8%88%E4%BA%8B%E5%8A%A1%E6%89%80%E5%85%B3%E4%BA%8E%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%8C%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E7%9A%84%E6%B3%95%E5%BE%8B%E6%84%8F%E8%A7%81%E4%B9%A6.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_004.pdf
doc_exp10_20260704_0013_005,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580332206870.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82023%E5%B9%B4%E5%BA%A6%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A%28%E7%AE%80%E4%BD%93%E4%B8%AD%E6%96%87%29.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_005.pdf
doc_exp10_20260704_0013_006,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580335551317.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%8C%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E5%8B%9F%E9%9B%86%E8%AF%B4%E6%98%8E%E4%B9%A6.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_006.pdf
doc_exp10_20260704_0013_007,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580336510844.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82024%E5%B9%B4%E5%BA%A6%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A%28%E8%8B%B1%E6%96%87%29.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_007.pdf
doc_exp10_20260704_0013_008,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580337190834.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82023%E5%B9%B4%E5%BA%A6%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A%28%E8%8B%B1%E6%96%87%29.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_008.pdf
doc_exp10_20260704_0013_009,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580338910218.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82024%E5%B9%B4%E5%BA%A6%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A%28%E7%AE%80%E4%BD%93%E4%B8%AD%E6%96%87%29.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_009.pdf
doc_exp10_20260704_0013_010,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580340870114.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E8%BF%91%E4%B8%89%E5%B9%B4%E6%AF%8D%E5%85%AC%E5%8F%B8%E8%B4%A2%E5%8A%A1%E6%8A%A5%E8%A1%A8.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_010.pdf
doc_exp10_20260704_0013_011,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580341961055.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%8C%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E7%9A%84%E5%A2%83%E5%A4%96%E5%BE%8B%E5%B8%88%E6%B3%95%E5%BE%8B%E6%84%8F%E8%A7%81%E4%B9%A6.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_011.pdf
doc_exp10_20260704_0013_012,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580343397629.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82025%E5%B9%B4%E5%BA%A6%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A%28%E7%AE%80%E4%BD%93%E4%B8%AD%E6%96%87%29.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_012.pdf
doc_exp10_20260704_0013_013,exp10_20260704_0013,src_exp10_20260704_0013,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202607/t20260702_1818477.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260702580344021020.pdf&DownName=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82025%E5%B9%B4%E5%BA%A6%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A%28%E7%B9%81%E4%BD%93%29.pdf,data/raw/exp10_20260704_0013/doc_exp10_20260704_0013_013.pdf
doc_exp10_20260704_0064_001,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543115056505.pdf&DownName=%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E4%B8%80%E5%AD%A3%E5%BA%A6%E6%9C%AA%E7%BB%8F%E5%AE%A1%E8%AE%A1%E7%9A%84%E5%90%88%E5%B9%B6%E5%8F%8A%E6%AF%8D%E5%85%AC%E5%8F%B8%E8%B4%A2%E5%8A%A1%E6%8A%A5%E8%A1%A8.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_001.pdf
doc_exp10_20260704_0064_002,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543115357017.pdf&DownName=%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%94%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E5%8F%91%E8%A1%8C%E6%96%B9%E6%A1%88%28%E8%81%94%E5%B8%AD%E4%B8%BB%E6%89%BF%E9%94%80%E5%95%86%29.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_002.pdf
doc_exp10_20260704_0064_003,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543115935459.pdf&DownName=%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82023%E5%B9%B4%E5%BA%A6%E7%BB%8F%E5%AE%A1%E8%AE%A1%E7%9A%84%E5%90%88%E5%B9%B6%E5%8F%8A%E6%AF%8D%E5%85%AC%E5%8F%B8%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_003.pdf
doc_exp10_20260704_0064_004,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543116451182.pdf&DownName=%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82024%E5%B9%B4%E5%BA%A6%E7%BB%8F%E5%AE%A1%E8%AE%A1%E7%9A%84%E5%90%88%E5%B9%B6%E5%8F%8A%E6%AF%8D%E5%85%AC%E5%8F%B8%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_004.pdf
doc_exp10_20260704_0064_005,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543116848780.pdf&DownName=%E5%85%B3%E4%BA%8E%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%94%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E7%9B%B8%E5%85%B3%E4%BC%9A%E8%AE%A1%E5%A4%84%E7%90%86%E7%9A%84%E4%B8%93%E9%A1%B9%E6%84%8F%E8%A7%81.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_005.pdf
doc_exp10_20260704_0064_006,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543117036550.pdf&DownName=%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%94%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E5%8F%91%E8%A1%8C%E6%96%B9%E6%A1%88%E5%8F%8A%E7%B0%BF%E8%AE%B0%E7%AE%A1%E7%90%86%E4%BA%BA%E6%89%BF%E8%AF%BA%E5%87%BD.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_006.pdf
doc_exp10_20260704_0064_007,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543121694394.pdf&DownName=%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%94%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E5%8B%9F%E9%9B%86%E8%AF%B4%E6%98%8E%E4%B9%A6.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_007.pdf
doc_exp10_20260704_0064_008,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543121926944.pdf&DownName=%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82025%E5%B9%B4%E5%BA%A6%E7%BB%8F%E5%AE%A1%E8%AE%A1%E7%9A%84%E5%90%88%E5%B9%B6%E5%8F%8A%E6%AF%8D%E5%85%AC%E5%8F%B8%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_008.pdf
doc_exp10_20260704_0064_009,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543122529723.pdf&DownName=%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%94%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E5%8F%91%E8%A1%8C%E6%96%B9%E6%A1%88%E5%8F%8A%E5%8F%91%E8%A1%8C%E4%BA%BA%E6%89%BF%E8%AF%BA%E5%87%BD.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_009.pdf
doc_exp10_20260704_0064_010,exp10_20260704_0064,src_exp10_20260704_0064,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260624_1813311.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260624543122759154.pdf&DownName=%E6%B9%96%E5%8D%97%E7%9C%81%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%94%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E6%B3%95%E5%BE%8B%E6%84%8F%E8%A7%81%E4%B9%A6.pdf,data/raw/exp10_20260704_0064/doc_exp10_20260704_0064_010.pdf
doc_exp10_20260704_0071_001,exp10_20260704_0071,src_exp10_20260704_0071,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812516.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260623564740089655.pdf&DownName=%E8%B4%B5%E5%B7%9E%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E4%B8%80%E5%AD%A3%E5%BA%A6%E8%B4%A2%E5%8A%A1%E6%8A%A5%E8%A1%A8.pdf,data/raw/exp10_20260704_0071/doc_exp10_20260704_0071_001.pdf
doc_exp10_20260704_0071_002,exp10_20260704_0071,src_exp10_20260704_0071,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812516.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260623564740407475.pdf&DownName=%E8%B4%B5%E5%B7%9E%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82025%E5%B9%B4%E5%BA%A6%E7%BB%8F%E5%AE%A1%E8%AE%A1%E7%9A%84%E5%90%88%E5%B9%B6%E5%8F%8A%E6%AF%8D%E5%85%AC%E5%8F%B8%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A.pdf,data/raw/exp10_20260704_0071/doc_exp10_20260704_0071_002.pdf
doc_exp10_20260704_0071_003,exp10_20260704_0071,src_exp10_20260704_0071,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812516.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260623564741056006.pdf&DownName=%E8%B4%B5%E5%B7%9E%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82023%E5%B9%B4%E5%BA%A6%E7%BB%8F%E5%AE%A1%E8%AE%A1%E7%9A%84%E5%90%88%E5%B9%B6%E5%8F%8A%E6%AF%8D%E5%85%AC%E5%8F%B8%E8%B4%A2%E5%8A%A1%E6%8A%A5%E5%91%8A.pdf,data/raw/exp10_20260704_0071/doc_exp10_20260704_0071_003.pdf
doc_exp10_20260704_0071_004,exp10_20260704_0071,src_exp10_20260704_0071,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812516.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260623564744356438.pdf&DownName=%E8%B4%B5%E5%B7%9E%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%8C%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E5%8F%91%E8%A1%8C%E6%96%B9%E6%A1%88%E5%8F%8A%E7%B0%BF%E8%AE%B0%E7%AE%A1%E7%90%86%E4%BA%BA%E6%89%BF%E8%AF%BA%E5%87%BD.pdf,data/raw/exp10_20260704_0071/doc_exp10_20260704_0071_004.pdf
doc_exp10_20260704_0071_005,exp10_20260704_0071,src_exp10_20260704_0071,https://www.shclearing.com.cn/xxpl/fxpl/mtn/202606/t20260623_1812516.html,https://www.shclearing.com.cn/wcm/shch/pages/client/download/download.jsp?FileName=P020260623564744586014.pdf&DownName=%E4%B8%8A%E6%B5%B7%E4%B8%AD%E8%81%94%28%E8%B4%B5%E9%98%B3%29%E5%BE%8B%E5%B8%88%E4%BA%8B%E5%8A%A1%E6%89%80%E5%85%B3%E4%BA%8E%E8%B4%B5%E5%B7%9E%E9%AB%98%E9%80%9F%E5%85%AC%E8%B7%AF%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82026%E5%B9%B4%E5%BA%A6%E7%AC%AC%E4%BA%8C%E6%9C%9F%E4%B8%AD%E6%9C%9F%E7%A5%A8%E6%8D%AE%E6%B3%95%E5%BE%8B%E6%84%8F%E8%A7%81%E4%B9%A6.pdf,data/raw/exp10_20260704_0071/doc_exp10_20260704_0071_005.pdf
